⚽️央视IPV6,#genre#
CCTV-世界地理,http://60.10.139.10:8801/hls/73/index.m3u8
CCTV-兵器科技,http://60.10.139.10:8801/hls/72/index.m3u8
CCTV-高尔夫网球,http://60.10.139.10:8801/hls/70/index.m3u8
CCTV-风云足球,http://60.10.139.10:8801/hls/69/index.m3u8
CCTV-风云音乐,http://60.10.139.10:8801/hls/68/index.m3u8
CCTV-怀旧剧场,http://60.10.139.10:8801/hls/67/index.m3u8
CCTV-风云剧场,http://60.10.139.10:8801/hls/66/index.m3u8
CCTV-第一剧场,http://60.10.139.10:8801/hls/65/index.m3u8
CCTV-电视指南,http://60.10.139.10:8801/hls/64/index.m3u8
CCTV-文化精品,http://60.10.139.10:8801/hls/80/index.m3u8
CCTV-女性时尚,http://60.10.139.10:8801/hls/79/index.m3u8
CCTV-1,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV1HD/index.m3u8?gMac=unknown&livodToken=3f76fa247855b9f1507e08620e857dda1b4424839963e7074fc1ee72310d6023_1720504514_604800&fromCDN=ws
CCTV-3,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV3_HD/index.m3u8?gMac=unknown&livodToken=5c5d27dfa6b308e64237c7af856d43276f42c5fa0da49c14c8f267c3f853f277_1720507841_604800&fromCDN=ws
CCTV-3,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV3_HD/index.m3u8?gMac=unknown&livodToken=f62fb091a195ebe647b1222ede2e69841a9077e00d7164564988bff3361446f2_1720504551_604800&fromCDN=ws
CCTV-4,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV4HD/index.m3u8?gMac=unknown&livodToken=a2076a91d4ab3e3a8d96df561854b17563ddc027aec6e893eac3be4e11830fb7_1720507863_604800&fromCDN=ws
CCTV-4,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV4HD/index.m3u8?gMac=unknown&livodToken=d26bda0b501044353fe102fbe85cb45a6dfdaca26f4a7522f2b693761325ad82_1720504557_604800&fromCDN=ws
CCTV-5,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV5_HD/index.m3u8?gMac=unknown&livodToken=0a8daf617d4530fe59311611a96dcccfd6a7c054c880e8d1cef242c8da5f0a32_1720507885_604800&fromCDN=ws
CCTV-5,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV5_HD/index.m3u8?gMac=unknown&livodToken=aa173201e6b845bbee67f1b26f1a348b9e154cf79c6d52eef85063a55d21c61b_1720504563_604800&fromCDN=ws
CCTV-8,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV8_HD/index.m3u8?gMac=unknown&livodToken=a262d6f91c91f1b3b9970ca0005377026a37645dbb4150a3131badc4e3a5ad2f_1720508010_604800&fromCDN=ws
CCTV-9,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV9HD/index.m3u8?gMac=unknown&livodToken=7962fd0fc672036d700e4e49a432622a74e060a23f1b55b1cc1e2ee7ee13b4a9_1720504614_604800&fromCDN=ws
CCTV-10,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV10HD/index.m3u8?gMac=unknown&livodToken=3372eeac7f52075d36d0edd66eab703b95c8eb3ddf8502186f235a1d890717d9_1720508080_604800&fromCDN=ws
CCTV-10,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV10HD/index.m3u8?gMac=unknown&livodToken=fabd3816e5335ddba8d1d88c9536a13c2675337479957dee07e669564a88f4e7_1720504638_604800&fromCDN=ws
CCTV-11,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV11HD/index.m3u8?gMac=unknown&livodToken=b7b4308467a66538e5a370fdfe90b3be8c54fa72c5cb958e5f43f4f56e036d2e_1720508128_604800&fromCDN=ws
CCTV-11,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV11HD/index.m3u8?gMac=unknown&livodToken=0034ae2fe24df5a14eb68b5de40ac5b36ab49542913cb5b015ae64ff49312f97_1720504669_604800&fromCDN=ws
CCTV-12,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV12HD/index.m3u8?gMac=unknown&livodToken=2c98acaa80392eb7cfc5167a9a71482882518255259852ee6387715d5104fd23_1720504686_604800&fromCDN=ws
CCTV-13,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV13HD/index.m3u8?gMac=unknown&livodToken=7ff060443836507a41a5214026042c9626a11fbff401291700ce35d59c3e6293_1720504703_604800&fromCDN=ws
CCTV-14,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV14HD/index.m3u8?gMac=unknown&livodToken=c1f72c79ee7857898e80e822b3768418b14d710294fb16dc503997f9bce0adda_1720508238_604800&fromCDN=ws
CCTV-14,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV14HD/index.m3u8?gMac=unknown&livodToken=0d96180497a13efbadc909954e682aae4e63affa0ef1823b5c6dc5a73b461db4_1720504729_604800&fromCDN=ws
CCTV-15,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV15/index.m3u8?gMac=unknown&livodToken=bde6e809b30a2e9d5be77b50b95f7634e4524e2a06f94bbcec4356d0f5b54ae3_1720508275_604800&fromCDN=ws
CCTV-15,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV15/index.m3u8?gMac=unknown&livodToken=b714fc4aa91983a115cdc86176cd98542fc7be2916c39a626ef88fe721f90859_1720504745_604800&fromCDN=ws
CCTV-1,http://221.12.3.18:8980/live/cctv1/index.m3u8
CCTV-2,http://221.12.3.18:8980/live/cctv2/index.m3u8
CCTV-3,http://221.12.3.18:8980/live/cctv3/index.m3u8
CCTV-4,http://221.12.3.18:8980/live/cctv4/index.m3u8
CCTV-5,http://221.12.3.18:8980/live/cctv5/index.m3u8
CCTV-6,http://221.12.3.18:8980/live/cctv6/index.m3u8
CCTV-7,http://221.12.3.18:8980/live/cctv7/index.m3u8
CCTV-8,http://221.12.3.18:8980/live/cctv8/index.m3u8
CCTV-9,http://221.12.3.18:8980/live/cctv9/index.m3u8
CCTV-10,http://221.12.3.18:8980/live/cctv10/index.m3u8
CCTV-11,http://221.12.3.18:8980/live/cctv11/index.m3u8
CCTV-12,http://221.12.3.18:8980/live/cctv12/index.m3u8
CCTV-13,http://221.12.3.18:8980/live/cctv13/index.m3u8
CCTV-14,http://221.12.3.18:8980/live/cctv14/index.m3u8
CCTV-15,http://221.12.3.18:8980/live/cctv15/index.m3u8
CCTV-1,http://gouwu.pthv.gitv.tv:91/live/CCTV1hd-8M/live.m3u8
CCTV-2,http://gouwu.pthv.gitv.tv:91/live/CCTV2hd-8M/live.m3u8
CCTV-3,http://gouwu.pthv.gitv.tv:91/live/CCTV3hd-8M/live.m3u8
CCTV-4,http://gouwu.pthv.gitv.tv:91/live/CCTV4hd-8M/live.m3u8
CCTV-5,http://gouwu.pthv.gitv.tv:91/live/CCTV5hd-8M/live.m3u8
CCTV-5+,http://gouwu.pthv.gitv.tv:91/live/CCTV5+hd-8M/live.m3u8
CCTV-6,http://gouwu.pthv.gitv.tv:91/live/CCTV6hd-8M/live.m3u8
CCTV-7,http://gouwu.pthv.gitv.tv:91/live/CCTV7hd-8M/live.m3u8
CCTV-8,http://gouwu.pthv.gitv.tv:91/live/CCTV8hd-8M/live.m3u8
CCTV-9,http://gouwu.pthv.gitv.tv:91/live/CCTV9hd-8M/live.m3u8
CCTV-10,http://gouwu.pthv.gitv.tv:91/live/CCTV10hd-8M/live.m3u8
CCTV-11,http://gouwu.pthv.gitv.tv:91/live/CCTV11hd-8M/live.m3u8
CCTV-12,http://gouwu.pthv.gitv.tv:91/live/CCTV12hd-8M/live.m3u8
CCTV-13,http://gouwu.pthv.gitv.tv:91/live/CCTV13hd-8M/live.m3u8
CCTV-14,http://gouwu.pthv.gitv.tv:91/live/CCTV14hd-8M/live.m3u8
CCTV-15,http://gouwu.pthv.gitv.tv:91/live/CCTV15hd-8M/live.m3u8
CCTV-16,http://gouwu.pthv.gitv.tv:91/live/CCTV16hd-8M/live.m3u8
CCTV-17,http://gouwu.pthv.gitv.tv:91/live/CCTV17hd-8M/live.m3u8
CCTV-1,https://event.pull.hebtv.com/jishi/cp3.m3u8
CCTV-13,https://event.pull.hebtv.com/jishi/cp4.m3u8
CCTV-1,http://221.12.3.18:8980/live/cctv1/index.m3u8
CCTV-2,http://221.12.3.18:8980/live/cctv2/index.m3u8
CCTV-3,http://221.12.3.18:8980/live/cctv3/index.m3u8
CCTV-4,http://221.12.3.18:8980/live/cctv4/index.m3u8
CCTV-5,http://221.12.3.18:8980/live/cctv5/index.m3u8
CCTV-6,http://221.12.3.18:8980/live/cctv6/index.m3u8
CCTV-7,http://221.12.3.18:8980/live/cctv7/index.m3u8
CCTV-8,http://221.12.3.18:8980/live/cctv8/index.m3u8
CCTV-9,http://221.12.3.18:8980/live/cctv9/index.m3u8
CCTV-10,http://221.12.3.18:8980/live/cctv10/index.m3u8
CCTV-11,http://221.12.3.18:8980/live/cctv11/index.m3u8
CCTV-12,http://221.12.3.18:8980/live/cctv12/index.m3u8
CCTV-14,http://221.12.3.18:8980/live/cctv14/index.m3u8
CCTV-15,http://221.12.3.18:8980/live/cctv15/index.m3u8
CCTV-13,http://1.195.111.251:11190/tsfile/live/0013_1.m3u8
CGTN-英语新闻,http://live.cgtn.com/1000/prog_index.m3u8
CGTN-英语新闻,http://live.cgtn.com/500/prog_index.m3u8
CGTN-俄罗斯语国际,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-西班牙语国际,http://livees.cgtn.com/1000e/prog_index.m3u8
CCTV-移动,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8

CCTV-1,http://60.10.139.10:8801/hls/1/index.m3u8
CCTV-2,http://60.10.139.10:8801/hls/2/index.m3u8
CCTV-3,http://60.10.139.10:8801/hls/3/index.m3u8
CCTV-4,http://60.10.139.10:8801/hls/4/index.m3u8
CCTV-5,http://60.10.139.10:8801/hls/5/index.m3u8
CCTV-5+,http://60.10.139.10:8801/hls/15/index.m3u8
CCTV-6,http://60.10.139.10:8801/hls/6/index.m3u8
CCTV-7,http://60.10.139.10:8801/hls/7/index.m3u8
CCTV-8,http://60.10.139.10:8801/hls/8/index.m3u8
CCTV-9,http://60.10.139.10:8801/hls/9/index.m3u8
CCTV-10,http://60.10.139.10:8801/hls/10/index.m3u8
CCTV-11,http://60.10.139.10:8801/hls/96/index.m3u8
CCTV-12,http://60.10.139.10:8801/hls/11/index.m3u8
CCTV-13,http://60.10.139.10:8801/hls/12/index.m3u8
CCTV-14,http://60.10.139.10:8801/hls/13/index.m3u8
CCTV-15,http://60.10.139.10:8801/hls/97/index.m3u8
CCTV-17,http://60.10.139.10:8801/hls/98/index.m3u8
CGTN-1,http://60.10.139.10:8801/hls/14/index.m3u8
CETV-2,http://60.10.139.10:8801/hls/91/index.m3u8
文物宝库,http://60.10.139.10:8801/hls/76/index.m3u8
环球奇观,http://60.10.139.10:8801/hls/75/index.m3u8
梨园频道,http://60.10.139.10:8801/hls/86/index.m3u8
早期教育,http://60.10.139.10:8801/hls/83/index.m3u8
CCTV-老故事,http://60.10.139.10:8801/hls/74/index.m3u8
CCTV-世界地理,http://60.10.139.10:8801/hls/73/index.m3u8
CCTV-兵器科技,http://60.10.139.10:8801/hls/72/index.m3u8
CCTV-高尔夫网球,http://60.10.139.10:8801/hls/70/index.m3u8
CCTV-风云足球,http://60.10.139.10:8801/hls/69/index.m3u8
CCTV-风云音乐,http://60.10.139.10:8801/hls/68/index.m3u8
CCTV-怀旧剧场,http://60.10.139.10:8801/hls/67/index.m3u8
CCTV-风云剧场,http://60.10.139.10:8801/hls/66/index.m3u8
CCTV-第一剧场,http://60.10.139.10:8801/hls/65/index.m3u8
CCTV-电视指南,http://60.10.139.10:8801/hls/64/index.m3u8
CCTV-文化精品,http://60.10.139.10:8801/hls/83/index.m3u8
CCTV-文化精品,http://60.10.139.10:8801/hls/80/index.m3u8

CCTV-1,http://fangke.blueswords.com:9901/tsfile/live/0001_1.m3u8
CCTV-2,http://fangke.blueswords.com:9901/tsfile/live/0002_1.m3u8
CCTV-3,http://fangke.blueswords.com:9901/tsfile/live/0003_1.m3u8
CCTV-4,http://fangke.blueswords.com:9901/tsfile/live/0004_1.m3u8
CCTV-5,http://fangke.blueswords.com:9901/tsfile/live/0005_1.m3u8
CCTV-5+,http://fangke.blueswords.com:9901/tsfile/live/0016_1.m3u8
CCTV-6,http://fangke.blueswords.com:9901/tsfile/live/0006_1.m3u8
CCTV-7,http://fangke.blueswords.com:9901/tsfile/live/0007_1.m3u8
CCTV-8,http://fangke.blueswords.com:9901/tsfile/live/0008_1.m3u8
CCTV-9,http://fangke.blueswords.com:9901/tsfile/live/0009_1.m3u8
CCTV-10,http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8
CCTV-11,http://fangke.blueswords.com:9901/tsfile/live/0011_1.m3u8
CCTV-12,http://fangke.blueswords.com:9901/tsfile/live/0012_1.m3u8
CCTV-13,http://fangke.blueswords.com:9901/tsfile/live/0013_1.m3u8
CCTV-14,http://fangke.blueswords.com:9901/tsfile/live/0014_1.m3u8
CCTV-15,http://fangke.blueswords.com:9901/tsfile/live/0015_1.m3u8
CCTV-1,http://221.12.3.18:8980/live/cctv1/index.m3u8
CCTV-2,http://221.12.3.18:8980/live/cctv2/index.m3u8
CCTV-3,http://221.12.3.18:8980/live/cctv3/index.m3u8
CCTV-4,http://221.12.3.18:8980/live/cctv4/index.m3u8
CCTV-5,http://221.12.3.18:8980/live/cctv5/index.m3u8
CCTV-6,http://221.12.3.18:8980/live/cctv6/index.m3u8
CCTV-7,http://221.12.3.18:8980/live/cctv7/index.m3u8
CCTV-8,http://221.12.3.18:8980/live/cctv8/index.m3u8
CCTV-9,http://221.12.3.18:8980/live/cctv9/index.m3u8
CCTV-10,http://221.12.3.18:8980/live/cctv10/index.m3u8
CCTV-11,http://221.12.3.18:8980/live/cctv11/index.m3u8
CCTV-12,http://221.12.3.18:8980/live/cctv12/index.m3u8
CCTV-14,http://221.12.3.18:8980/live/cctv14/index.m3u8
CCTV-15,http://221.12.3.18:8980/live/cctv15/index.m3u8
CCTV-1,http://36.32.174.67:60080/newlive/live/hls/1/live.m3u8
CCTV-2,http://36.32.174.67:60080/newlive/live/hls/2/live.m3u8
CCTV-3,http://36.32.174.67:60080/newlive/live/hls/3/live.m3u8
CCTV-4,http://36.32.174.67:60080/newlive/live/hls/4/live.m3u8
CGTN,http://36.32.174.67:60080/newlive/live/hls/5/live.m3u8
CCTV-6,http://36.32.174.67:60080/newlive/live/hls/6/live.m3u8
CCTV-7,http://36.32.174.67:60080/newlive/live/hls/8/live.m3u8
CCTV-8,http://36.32.174.67:60080/newlive/live/hls/11/live.m3u8
CCTV-9,http://36.32.174.67:60080/newlive/live/hls/12/live.m3u8
CCTV-10,http://36.32.174.67:60080/newlive/live/hls/13/live.m3u8
CCTV-11,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8
CCTV-12,http://36.32.174.67:60080/newlive/live/hls/15/live.m3u8
CCTV-13,http://36.32.174.67:60080/newlive/live/hls/16/live.m3u8
CCTV-15,http://36.32.174.67:60080/newlive/live/hls/18/live.m3u8
CCTV-1,http://dassby.qqff.top:99/live/cctv1高清/index.m3u8
CCTV-2,http://dassby.qqff.top:99/live/cctv2高清/index.m3u8
CCTV-3,http://dassby.qqff.top:99/live/cctv3/index.m3u8
CCTV-4,http://dassby.qqff.top:99/live/cctv4欧洲/index.m3u8
CCTV-5,http://dassby.qqff.top:99/live/CCTV5高清/index.m3u8
CCTV-6,http://dassby.qqff.top:99/live/CCTV6高清/index.m3u8
CCTV-8,http://dassby.qqff.top:99/live/CCTV8高清/index.m3u8
CCTV-4,http://dassby.qqff.top:99/live/CCTV4高清/index.m3u8
CCTV-5+,http://dassby.qqff.top:99/live/CCTV5p/index.m3u8
CCTV-7,http://dassby.qqff.top:99/live/CCTV7高清/index.m3u8
CCTV-9,http://dassby.qqff.top:99/live/CCTV9高清/index.m3u8
CCTV-10,http://dassby.qqff.top:99/live/CCTV10高清/index.m3u8
CCTV-12,http://dassby.qqff.top:99/live/CCTV12高清/index.m3u8
CCTV-13,http://dassby.qqff.top:99/live/CCTV13/index.m3u8
CCTV-14,http://dassby.qqff.top:99/live/CCTV14高清/index.m3u8
CCTV-15,http://dassby.qqff.top:99/live/CCTV15/index.m3u8
CCTV-17,http://dassby.qqff.top:99/live/CCTV17/index.m3u8
CCTV-11,http://dassby.qqff.top:99/live/CCTV11/index.m3u8
CGTN-英语新闻,http://live.cgtn.com/1000/prog_index.m3u8
CGTN-英语新闻,http://live.cgtn.com/500/prog_index.m3u8
中国天气,http://dassby.qqff.top:99/live/中国天气/index.m3u8
CGTN法语,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CGTN阿拉伯语,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8

CCTV-1,http://1.24.190.98:10080/hls/1/index.m3u8
CCTV-2,http://1.24.190.98:10080/hls/2/index.m3u8
CCTV-3,http://1.24.190.98:10080/hls/3/index.m3u8
CCTV-4,http://1.24.190.98:10080/hls/4/index.m3u8
CCTV-5,http://1.24.190.98:10080/hls/5/index.m3u8
CCTV-5+,http://1.24.190.98:10080/hls/16/index.m3u8
CCTV-6,http://1.24.190.98:10080/hls/6/index.m3u8
CCTV-7,http://1.24.190.98:10080/hls/7/index.m3u8
CCTV-8,http://1.24.190.98:10080/hls/8/index.m3u8
CCTV-9,http://1.24.190.98:10080/hls/9/index.m3u8
CCTV-10,http://1.24.190.98:10080/hls/10/index.m3u8
CCTV-11,http://1.24.190.98:10080/hls/11/index.m3u8
CCTV-12,http://1.24.190.98:10080/hls/12/index.m3u8
CCTV-14,http://1.24.190.98:10080/hls/14/index.m3u8
CCTV-15,http://1.24.190.98:10080/hls/15/index.m3u8
CCTV-1,http://nas.hssvm.com:8888/udp/225.1.1.120:5002
CCTV-2,http://nas.hssvm.com:8888/udp/225.1.1.133:5002
CCTV-3,http://nas.hssvm.com:8888/udp/225.1.1.158:5002
CCTV-4,http://nas.hssvm.com:8888/udp/225.1.1.150:5002
CCTV-5,http://nas.hssvm.com:8888/udp/225.1.1.160:5002
CCTV-5+,http://nas.hssvm.com:8888/udp/225.1.1.121:5002
CCTV-6,http://nas.hssvm.com:8888/udp/225.1.1.195:5002
CCTV-7,http://nas.hssvm.com:8888/udp/225.1.1.138:5002
CCTV-8,http://nas.hssvm.com:8888/udp/225.1.1.196:5002
CCTV-9,http://nas.hssvm.com:8888/udp/225.1.1.119:5002
CCTV-10,http://nas.hssvm.com:8888/udp/225.1.1.140:5002
CCTV-11,http://nas.hssvm.com:8888/udp/225.1.2.192:5002
CCTV-12,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV-13,http://nas.hssvm.com:8888/udp/225.1.2.193:5002
CCTV-14,http://nas.hssvm.com:8888/udp/225.1.1.144:5002
CCTV-15,http://nas.hssvm.com:8888/udp/225.1.2.194:5002
CCTV-16,http://nas.hssvm.com:8888/udp/225.1.2.237:5002
CCTV-17,http://nas.hssvm.com:8888/udp/225.1.2.52:5002
CCTV-兵器科技,http://nas.hssvm.com:8888/udp/225.1.2.166:5002
CCTV-第一剧场,http://nas.hssvm.com:8888/udp/225.1.2.175:5002
CCTV-电视指南,http://nas.hssvm.com:8888/udp/225.1.2.167:5002
CCTV-风云剧场,http://nas.hssvm.com:8888/udp/225.1.2.174:5002
CCTV-风云音乐,http://nas.hssvm.com:8888/udp/225.1.2.176:5002
CCTV-风云足球,http://nas.hssvm.com:8888/udp/225.1.2.168:5002
CCTV-高尔夫网球,http://nas.hssvm.com:8888/udp/225.1.2.169:5002
CCTV-怀旧剧场,http://nas.hssvm.com:8888/udp/225.1.2.173:5002
CCTV-女性时尚,http://nas.hssvm.com:8888/udp/225.1.2.172:5002
CCTV-世界地理,http://nas.hssvm.com:8888/udp/225.1.2.171:5002
CCTV-央视文化精品,http://nas.hssvm.com:8888/udp/225.1.2.177:5002
CCTV-央视台球,http://nas.hssvm.com:8888/udp/225.1.2.170:5002
4K私享家,http://nas.hssvm.com:8888/udp/225.1.1.156:5002
4K影视,http://nas.hssvm.com:8888/udp/225.1.2.190:5002
CETV早期教育,http://nas.hssvm.com:8888/udp/225.1.2.207:5002
CGTN,http://nas.hssvm.com:8888/udp/225.1.1.27:5002
CGTN纪录,http://nas.hssvm.com:8888/udp/225.1.1.55:5002
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002
CHC高清电影,http://nas.hssvm.com:8888/udp/225.1.1.214:5002
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002
FTV足球,http://nas.hssvm.com:8888/udp/225.1.2.83:5002
GTV网络棋牌,http://nas.hssvm.com:8888/udp/225.1.1.217:5002
GTV游戏竞技,http://nas.hssvm.com:8888/udp/225.1.1.222:5002
财富天下,http://nas.hssvm.com:8888/udp/225.1.2.198:5002
茶频道,http://nas.hssvm.com:8888/udp/225.1.2.19:5002
车迷频道,http://nas.hssvm.com:8888/udp/225.1.2.199:5002
东方财*,http://nas.hssvm.com:8888/udp/225.1.1.247:5002
东方购物,http://nas.hssvm.com:8888/udp/225.1.1.223:5002
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002
都市剧场,http://nas.hssvm.com:8888/udp/225.1.1.146:5002
法制天地,http://nas.hssvm.com:8888/udp/225.1.1.237:5002
风尚购物,http://nas.hssvm.com:8888/udp/225.1.2.204:5002
风尚生活,http://nas.hssvm.com:8888/udp/225.1.2.58:5002
哈哈炫动,http://nas.hssvm.com:8888/udp/225.1.1.62:5002
好享购物,http://nas.hssvm.com:8888/udp/225.1.1.224:5002
欢乐动漫,http://nas.hssvm.com:8888/udp/225.1.1.132:5002
欢笑剧场4K,http://nas.hssvm.com:8888/udp/225.1.1.139:5002
环球旅游,http://nas.hssvm.com:8888/udp/225.1.2.200:5002
环球奇观,http://nas.hssvm.com:8888/udp/225.1.1.197:5002
极速汽车,http://nas.hssvm.com:8888/udp/225.1.1.141:5002
纪实人文,http://nas.hssvm.com:8888/udp/225.1.2.25:5002
家家购物,http://nas.hssvm.com:8888/udp/225.1.1.227:5002
家庭理*,http://nas.hssvm.com:8888/udp/225.1.2.23:5002
家有购物,http://nas.hssvm.com:8888/udp/225.1.1.226:5002
金色学堂,http://nas.hssvm.com:8888/udp/225.1.1.236:5002
金鹰纪实,http://nas.hssvm.com:8888/udp/225.1.1.124:5002
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002
靓妆,http://nas.hssvm.com:8888/udp/225.1.1.200:5002
聚鲨环球精选,http://nas.hssvm.com:8888/udp/225.1.1.102:5002
卡酷少儿,http://nas.hssvm.com:8888/udp/225.1.1.58:5002
快乐垂钓,http://nas.hssvm.com:8888/udp/225.1.1.92:5002
快乐生活,http://nas.hssvm.com:8888/udp/225.1.2.24:5002
乐游,http://nas.hssvm.com:8888/udp/225.1.1.145:5002
梨园频道,http://nas.hssvm.com:8888/udp/225.1.2.104:5002
每日影院,http://nas.hssvm.com:8888/udp/225.1.2.57:5002
魅力足球,http://nas.hssvm.com:8888/udp/225.1.1.137:5002
汽摩,http://nas.hssvm.com:8888/udp/225.1.1.205:5002
三角英语,http://nas.hssvm.com:8888/udp/225.1.2.182:5002
生活时尚,http://nas.hssvm.com:8888/udp/225.1.1.143:5002
生态环境,http://nas.hssvm.com:8888/udp/225.1.2.201:5002
书法,http://nas.hssvm.com:8888/udp/225.1.2.22:5002
四海钓鱼,http://nas.hssvm.com:8888/udp/225.1.2.202:5002
陶瓷,http://nas.hssvm.com:8888/udp/225.1.1.153:5002
文物宝库,http://nas.hssvm.com:8888/udp/225.1.2.105:5002
武术世界,http://nas.hssvm.com:8888/udp/225.1.2.129:5002
先锋乒羽,http://nas.hssvm.com:8888/udp/225.1.1.219:5002
新动漫,http://nas.hssvm.com:8888/udp/225.1.1.216:5002
新影老故事,http://nas.hssvm.com:8888/udp/225.1.1.188:5002
新影中学生,http://nas.hssvm.com:8888/udp/225.1.1.193:5002
幸福彩,http://nas.hssvm.com:8888/udp/225.1.1.152:5002
幸福剧场,http://nas.hssvm.com:8888/udp/225.1.2.59:5002
幸福娱乐,http://nas.hssvm.com:8888/udp/225.1.2.60:5002
央广购物,http://nas.hssvm.com:8888/udp/225.1.1.65:5002
湖北购物,http://nas.hssvm.com:8888/udp/225.1.2.183:5002
优购物,http://nas.hssvm.com:8888/udp/225.1.1.225:5002
优优宝贝,http://nas.hssvm.com:8888/udp/225.1.2.203:5002
游戏风云,http://nas.hssvm.com:8888/udp/225.1.1.135:5002
悦美生活,http://nas.hssvm.com:8888/udp/225.1.2.55:5002
中国天气,http://nas.hssvm.com:8888/udp/225.1.2.119:5002
中华特产,http://nas.hssvm.com:8888/udp/225.1.2.197:5002
中视购物,http://nas.hssvm.com:8888/udp/225.1.2.85:5002
天津购物自营,http://nas.hssvm.com:8888/udp/225.1.1.108:5002
天津文艺广播,http://nas.hssvm.com:8888/udp/225.1.1.171:5002
天津经济广播,http://nas.hssvm.com:8888/udp/225.1.1.172:5002
天津新闻广播,http://nas.hssvm.com:8888/udp/225.1.1.173:5002
天津生活广播,http://nas.hssvm.com:8888/udp/225.1.1.174:5002
天津交通广播,http://nas.hssvm.com:8888/udp/225.1.1.175:5002
天津相声广播,http://nas.hssvm.com:8888/udp/225.1.1.176:5002
天津小说广播,http://nas.hssvm.com:8888/udp/225.1.1.177:5002
天津滨海广播,http://nas.hssvm.com:8888/udp/225.1.1.178:5002
天津音乐广播http://nas.hssvm.com:8888/udp/225.1.1.179:5002
天津农村广播,http://nas.hssvm.com:8888/udp/225.1.1.180:5002

CCTV-1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
CCTV-2,http://124.116.183.146:9901/tsfile/live/0002_1.m3u8
CCTV-3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
CCTV-4,http://124.116.183.146:9901/tsfile/live/0004_1.m3u8
CCTV-5,http://124.116.183.146:9901/tsfile/live/0005_1.m3u8
CCTV-6,http://124.116.183.146:9901/tsfile/live/0006_1.m3u8
CCTV-7,http://124.116.183.146:9901/tsfile/live/0007_1.m3u8
CCTV-8,http://124.116.183.146:9901/tsfile/live/0008_1.m3u8
CCTV-13,http://124.116.183.146:9901/tsfile/live/0013_1.m3u8
CCTV-14,http://124.116.183.146:9901/tsfile/live/0014_1.m3u8
CCTV-15,http://124.116.183.146:9901/tsfile/live/0015_1.m3u8

CCTV-1,http://61.54.14.232:9801/tsfile/live/1001_1.m3u8 
CCTV-2,http://61.54.14.232:9801/tsfile/live/1002_1.m3u8 
CCTV-3,http://61.54.14.232:9801/tsfile/live/1003_1.m3u8 
CCTV-4,http://61.54.14.232:9801/tsfile/live/1004_1.m3u8 
CCTV-5,http://61.54.14.232:9801/tsfile/live/1005_1.m3u8 
CCTV-6,http://61.54.14.232:9801/tsfile/live/1006_1.m3u8 
CCTV-7,http://61.54.14.232:9801/tsfile/live/1007_1.m3u8 
CCTV-8,http://61.54.14.232:9801/tsfile/live/1008_1.m3u8 
CCTV-9,http://61.54.14.232:9801/tsfile/live/1009_1.m3u8 
CCTV-10,http://61.54.14.232:9801/tsfile/live/1010_1.m3u8 
CCTV-11,http://61.54.14.232:9801/tsfile/live/1011_1.m3u8 
CCTV-12,http://61.54.14.232:9801/tsfile/live/1012_1.m3u8 
CCTV-13,http://61.54.14.232:9801/tsfile/live/1013_1.m3u8 
CCTV-14,http://61.54.14.232:9801/tsfile/live/1014_1.m3u8 
